IP,computer_name,Image
68.232.34.240,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
68.232.34.240,MW-KZH-SJ-22,System
20.190.9.86,MW-CLA-DV-02,C:\Windows\System32\svchost.exe
13.89.179.11,MW-KZH-AC-02,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
15.223.109.237,MW-KZH-AC-02,C:\Program Files\limacharlie\bluepill.exe
13.89.178.26,MW-CLA-DV-02,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
142.251.42.99,MW-KZH-SJ-22,C:\Program Files\Google\Chrome\Application\chrome.exe
13.89.179.13,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
217.20.51.21,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
192.168.1.69,MW-FLR-LT-AL,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
3.91.140.69,MW-CLA-RK-01,C:\Users\Baldwin\AppData\Local\slack\app-4.38.121\slack.exe
13.89.178.26,MW-AUS-WL-06,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
104.17.9.21,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
142.251.37.174,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
142.250.203.246,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
172.217.18.33,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.1.69,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
173.194.24.231,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
13.89.178.26,MW-KZH-SKT-01,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
142.250.200.195,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
172.217.19.134,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
142.251.37.198,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
172.217.133.170,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
74.125.162.74,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
74.125.162.168,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
18.67.17.33,MW-BST-LT-VR,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
3.227.250.154,MW-AUS-WL-06,C:\Program Files (x86)\Razer\Synapse3\Service\Razer Synapse Service.exe
217.20.50.38,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
217.20.55.34,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
34.251.221.49,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
172.217.14.198,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
13.248.142.121,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
13.69.116.109,MW-KZH-SKT-01,System
3.129.123.235,MW-FLR-LT-AL,C:\Users\Carlychance\AppData\Local\slack\app-4.37.101\slack.exe
18.155.33.70,MW-KZH-AM-01,<unknown process>
3.91.140.69,MW-KZH-LN-01,C:\Users\Peter\AppData\Local\slack\app-4.38.121\slack.exe
13.33.146.74,MW-KZH-AM-01,C:\Users\Alicia\AppData\Local\slack\app-4.38.115\slack.exe
18.172.64.124,MW-KZH-LN-01,C:\Users\Peter\AppData\Local\slack\app-4.38.121\slack.exe
123.176.33.35,MW-CLA-RK-01,C:\Windows\System32\svchost.exe
13.107.6.163,MW-BST-LT-RN,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE
104.16.52.111,MW-BLR-JR-01,C:\Program Files\Google\Chrome\Application\chrome.exe
34.226.128.120,MW-FLR-LT-NQ,C:\Users\John\AppData\Local\Programs\RingCentral\RingCentral.exe
18.172.64.6,MW-KOL-BV-01,C:\Program Files\Google\Chrome\Application\chrome.exe
13.127.99.68,MW-KOL-BV-01,C:\Program Files\Google\Chrome\Application\chrome.exe
18.65.229.44,MW-FLR-LT-02,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
192.0.77.2,MW-FLR-LT-02,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
3.91.140.69,MW-FLR-LT-NQ,C:\Users\John\AppData\Local\slack\app-4.38.115\slack.exe
13.89.179.9,MW-KOL-BV-01,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
151.101.129.91,MW-AUS-LT-SS,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.107.9.156,MW-AUS-LT-SS,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
192.168.56.255,MW-KOL-BV-01,System
199.232.210.172,MW-FLR-LT-02,C:\Windows\System32\svchost.exe
199.232.214.172,MW-FLR-LT-02,C:\Windows\System32\svchost.exe
18.64.67.65,MW-FLR-LT-EC,C:\ProgramData\LogiOptionsPlus\dMWots\301871\logioptionsplus\logioptionsplus_updater.exe
142.250.200.206,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
13.89.178.27,MW-AUS-LT-TZ,System
13.89.178.26,MW-BST-LT-RN,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
217.20.48.37,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
13.91.231.123,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.67\msedgewebview2.exe
18.172.185.17,MW-AUS-LT-TZ,C:\Program Files\Cloudflare\Cloudflare WARP\warp-dex.exe
13.78.111.199,MW-BST-LT-RN,C:\Program Files\Microsoft Office\root\Office16\ONENOTE.EXE
13.89.178.26,MW-CAL-WIN10.MW-caldera.local,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
172.16.26.1,MW-CAL-WIN10.MW-caldera.local,C:\Windows\system32\svchost.exe
13.85.23.86,MW-CAL-WIN10.MW-caldera.local,<unknown process>
172.16.26.234,MW-CAL-DC.MW-caldera.local,System
13.71.55.58,MW-CAL-WIN10.MW-caldera.local,C:\Windows\System32\svchost.exe
162.222.106.34,MW-CAL-WIN10.MW-caldera.local,C:\Windows\system32\svchost.exe
99.79.100.155,MW-CAL-WIN10.MW-caldera.local,C:\Program Files\WinlogBeat\winlogbeat.exe
35.182.199.174,MW-CAL-WIN10.MW-caldera.local,C:\Program Files\WinlogBeat\winlogbeat.exe
15.223.109.237,MW-CAL-WIN10.MW-caldera.local,C:\Program Files\limacharlie\bluepill.exe
172.16.26.234,MW-CAL-WIN10.MW-caldera.local,<unknown process>
10.0.0.1,MW-AUS-LT-TZ,System
10.0.0.184,MW-AUS-LT-TZ,System
172.16.0.2,MW-AUS-LT-TZ,C:\Windows\System32\svchost.exe
162.159.193.5,MW-AUS-LT-TZ,System
162.159.193.3,MW-AUS-LT-TZ,System
103.86.96.100,MW-AUS-LT-TZ,System
103.86.99.100,MW-AUS-LT-TZ,System
10.0.0.116,MW-AUS-LT-TZ,C:\Windows\System32\svchost.exe
192.168.56.1,MW-AUS-LT-TZ,C:\Windows\System32\svchost.exe
20.22.99.236,MW-BST-LT-AP,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE
13.69.116.107,MW-BLR-DS-01,C:\Windows\System32\svchost.exe
23.203.161.134,MW-BLR-DS-01,C:\Program Files\KOLl\SupportAssistAgent\bin\SupportAssistAgent.exe
13.107.6.163,MW-MX-MM-01,C:\Program Files\Microsoft OneDrive\OneDrive.exe
13.89.179.13,MW-MX-MM-01,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
151.139.31.112,MW-MX-MM-01,System
178.79.242.0,MW-KZH-AC-02,C:\Windows\System32\svchost.exe
18.64.67.33,MW-FLR-LT-EC,C:\Program Files\LogiOptionsPlus\logioptionsplus_agent.exe
3.164.36.36,MW-CLA-DV-02,<unknown process>
23.212.252.66,MW-KZH-SJ-22,C:\Windows\explorer.exe
52.200.46.145,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\slack\app-4.38.115\slack.exe
0.0.0.0,MW-BST-LT-VR,<unknown process>
209.58.134.245,MW-BST-LT-RN,System
209.58.134.245,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
13.89.178.26,MW-KZH-AM-01,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
184.150.157.105,MW-BST-lt-ak,System
184.150.157.105,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
18.161.125.121,MW-KZH-AM-01,<unknown process>
34.195.221.192,MW-CLA-DV-02,C:\Users\Prince Vegeta\AppData\Local\slack\app-4.38.115\slack.exe
18.172.78.84,MW-CLA-DV-02,<unknown process>
142.250.200.246,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
20.190.146.37,MW-KZH-AC-02,System
18.155.107.126,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.115\slack.exe
142.251.37.232,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
142.251.37.163,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
20.7.47.135,MW-KZH-AC-02,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
13.89.179.8,MW-KZH-SJ-22,<unknown process>
108.158.251.23,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.115\slack.exe
108.158.251.20,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.115\slack.exe
13.89.178.26,MW-BST-LT-VR,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
13.89.179.11,MW-KZH-SJ-22,<unknown process>
13.89.179.8,MW-BST-LT-RN,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
108.158.251.20,MW-KZH-AM-01,C:\Users\Alicia\AppData\Local\slack\app-4.38.115\slack.exe
172.16.0.2,MW-KZH-AC-02,System
13.89.179.14,MW-CLA-DV-02,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
104.122.116.132,MW-CLA-RK-01,C:\Program Files\Google\Chrome\Application\chrome.exe
3.7.224.208,MW-CLA-RK-01,C:\Program Files\Google\Chrome\Application\chrome.exe
13.89.178.26,MW-CLA-RK-01,C:\Program Files\WindowsApps\MSTeams_24091.214.2846.1452_x64__8wekyb3d8bbwe\ms-teams.exe
122.10.255.18,MW-CLA-RK-01,C:\Windows\System32\svchost.exe
122.10.255.18,MW-CLA-RK-01,System
13.107.6.163,MW-FLR-LT-AL,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE
146.19.181.36,MW-CAL-WIN11,C:\Windows\System32\svchost.exe
13.71.55.58,MW-CLA-DV-02,C:\Windows\System32\svchost.exe
18.245.124.97,MW-MX-MM-01,<unknown process>
76.223.92.165,MW-CLA-RK-01,C:\Users\Baldwin\AppData\Local\Programs\signal-desktop\Signal.exe
49.205.171.194,MW-CLA-RK-01,C:\Users\Baldwin\AppData\Local\Programs\signal-desktop\Signal.exe
151.101.126.172,MW-BST-LT-RK,C:\Windows\System32\svchost.exe
34.107.221.82,MW-BST-LT-RK,C:\Program Files\Mozilla Firefox\firefox.exe
192.229.211.108,MW-BST-LT-RK,C:\Program Files\Mozilla Firefox\firefox.exe
162.159.137.65,MW-BST-LT-RK,System
13.107.6.158,MW-BST-LT-RK,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
34.107.243.93,MW-BST-LT-RK,C:\Program Files\Mozilla Firefox\firefox.exe
34.149.100.209,MW-BST-LT-RK,C:\Program Files\Mozilla Firefox\firefox.exe
31.13.80.174,MW-BST-LT-RK,C:\Program Files\Mozilla Firefox\firefox.exe
192.229.211.108,MW-BST-LT-RK,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
15.223.109.237,MW-FLR-LT-EC,C:\Program Files\limacharlie\bluepill.exe
18.172.78.84,MW-KZH-AM-01,<unknown process>
35.73.126.78,MW-BST-LT-RN,C:\Users\Junoon\AppData\Local\slack\app-4.38.115\slack.exe
92.223.68.147,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
13.86.61.82,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
23.105.168.227,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
13.107.6.163,MW-BST-LT-RN,C:\Program Files\Microsoft OneDrive\OneDrive.exe
3.138.133.141,MW-BST-LT-RN,C:\Users\Junoon\AppData\Local\slack\app-4.38.115\slack.exe
151.139.124.66,MW-FLR-LT-EC,C:\Windows\System32\svchost.exe
151.139.124.37,MW-FLR-LT-EC,C:\Windows\System32\svchost.exe
151.139.124.37,MW-FLR-LT-EC,System
13.71.55.58,MW-FLR-LT-EC,C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe
122.10.255.18,MW-KZH-AC-02,C:\Windows\System32\svchost.exe
129.227.189.9,MW-KZH-AC-02,C:\Windows\System32\svchost.exe
100.21.175.129,MW-BST-LT-VR,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
8.243.208.201,MW-MX-MM-01,C:\Windows\System32\svchost.exe
8.243.208.203,MW-MX-MM-01,C:\Windows\System32\svchost.exe
3.140.122.174,MW-BST-lt-ak,C:\Users\John Cena\AppData\Local\slack\app-4.38.121\slack.exe
44.205.171.153,MW-FLR-LT-EC,C:\Users\Fernando\AppData\Local\slack\app-4.38.115\slack.exe
64.233.184.188,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
1.1.1.1,MW-KZH-AC-02,<unknown process>
1.0.0.1,MW-KZH-AC-02,<unknown process>
162.159.137.65,MW-KZH-AC-02,System
172.16.26.1,MW-CAL-WIN10.MW-caldera.local,System
20.190.190.196,MW-CAL-WIN10.MW-caldera.local,C:\Windows\system32\svchost.exe
13.89.179.10,MW-CAL-WIN10.MW-caldera.local,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
172.16.26.226,MW-CAL-WIN10.MW-caldera.local,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
192.168.2.17,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
44.205.171.153,MW-CLA-DV-02,C:\Users\Prince Vegeta\AppData\Local\slack\app-4.38.115\slack.exe
101.33.0.123,MW-CLA-DV-02,C:\Windows\System32\svchost.exe
13.69.239.79,MW-CLA-DV-02,C:\Program Files\WindowsApps\MSTeams_24102.2223.2870.9480_x64__8wekyb3d8bbwe\ms-teamsupdate.exe
44.216.98.239,MW-KZH-AC-02,C:\Users\Ronald\AppData\Local\slack\app-4.38.115\slack.exe
13.89.179.13,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
20.190.159.23,MW-BLR-DS-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
151.139.31.158,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
151.139.186.73,MW-KZH-AM-01,C:\Windows\System32\svchost.exe
172.16.0.10,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
172.16.0.37,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
172.16.0.37,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
172.16.0.37,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
192.168.0.104,MW-CLA-RK-01,C:\Windows\System32\svchost.exe
18.161.6.44,MW-AUS-WL-06,<unknown process>
172.16.0.11,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.16.0.11,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
162.159.137.105,MW-AUS-LT-TZ,System
24.244.42.19,MW-AUS-LT-TZ,System
24.244.42.19,MW-AUS-LT-TZ,C:\Windows\System32\svchost.exe
184.30.154.152,MW-AUS-LT-TZ,C:\Windows\System32\svchost.exe
18.161.111.104,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
104.19.177.52,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
104.19.177.52,MW-BLR-DS-01,System
3.160.22.68,MW-MX-MM-01,<unknown process>
18.64.67.100,MW-FLR-LT-EC,C:\Program Files\LogiOptionsPlus\logioptionsplus_agent.exe
52.20.83.147,MW-FLR-LT-EC,C:\Program Files\Google\Chrome\Application\chrome.exe
13.107.6.163,MW-FLR-LT-EC,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE
192.168.1.254,MW-FLR-LT-EC,<unknown process>
104.18.37.228,MW-FLR-LT-EC,<unknown process>
13.107.42.16,MW-FLR-LT-EC,<unknown process>
172.64.155.141,MW-FLR-LT-EC,<unknown process>
18.64.67.113,MW-FLR-LT-EC,C:\ProgramData\LogiOptionsPlus\dMWots\301871\logioptionsplus\logioptionsplus_updater.exe
104.18.41.158,MW-FLR-LT-EC,<unknown process>
209.115.205.56,MW-FLR-LT-EC,C:\Program Files\Google\Chrome\Application\chrome.exe
54.187.119.242,MW-FLR-LT-EC,C:\Program Files\Google\Chrome\Application\chrome.exe
74.125.195.188,MW-FLR-LT-EC,C:\Program Files\Google\Chrome\Application\chrome.exe
183.83.250.80,MW-CLA-RK-01,C:\Program Files\Google\Chrome\Application\chrome.exe
13.89.179.11,MW-CAL-WIN10.MW-caldera.local,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
52.60.39.17,MW-BST-LT-WS,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
3.129.123.235,MW-BST-LT-WS,C:\Users\CarlosSainz\AppData\Local\slack\app-4.38.115\slack.exe
10.0.0.37,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
13.89.179.8,MW-KZH-SKT-01,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
15.222.106.248,MW-BST-LT-WS,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
89.43.104.115,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
23.105.168.225,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
52.60.39.17,MW-BST-LT-WS,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
10.0.0.155,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
151.139.43.104,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
15.223.124.170,MW-BST-LT-WS,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
13.86.61.82,MW-BST-LT-WS,System
18.190.38.130,MW-BST-LT-WS,C:\Users\CarlosSainz\AppData\Local\slack\app-4.38.115\slack.exe
13.58.249.194,MW-BST-LT-WS,C:\Users\CarlosSainz\AppData\Local\slack\app-4.38.115\slack.exe
64.71.255.204,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
13.107.138.10,MW-BST-LT-WS,C:\Program Files\Mozilla Firefox\firefox.exe
13.86.61.82,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
64.71.255.198,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
13.89.178.27,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
13.107.138.10,MW-BST-LT-WS,System
184.25.71.55,MW-BST-LT-WS,C:\Program Files\Mozilla Firefox\firefox.exe
10.0.0.1,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
10.0.0.213,MW-BST-LT-WS,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.107.6.168,MW-BST-LT-WS,C:\Program Files\ExpressConnect\ExpressConnectNetworkService.exe
192.229.211.108,MW-BST-LT-WS,C:\Program Files\ExpressConnect\ExpressConnectNetworkService.exe
10.0.0.255,MW-BST-LT-WS,System
192.168.56.1,MW-BST-LT-WS,System
192.229.211.108,MW-BST-LT-WS,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
143.244.61.217,MW-BST-LT-WS,C:\Program Files (x86)\AnyDesk\AnyDesk.exe
3.14.210.135,MW-BST-LT-WS,C:\Users\CarlosSainz\AppData\Local\slack\app-4.38.115\slack.exe
192.229.211.108,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
10.0.0.5,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
35.182.199.174,MW-BST-LT-WS,C:\Program Files\WinlogBeat\winlogbeat.exe
99.79.100.155,MW-BST-LT-WS,C:\Program Files\WinlogBeat\winlogbeat.exe
127.0.2.3,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
3.22.139.176,MW-BST-LT-WS,C:\Users\CarlosSainz\AppData\Local\slack\app-4.38.115\slack.exe
192.229.211.108,MW-BST-LT-WS,C:\Windows\System32\backgroundTaskHost.exe
127.0.2.2,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
3.90.158.208,MW-BST-LT-WS,C:\Users\CarlosSainz\AppData\Local\slack\app-4.38.115\slack.exe
10.0.0.140,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
52.200.46.145,MW-BST-LT-RN,C:\Users\Junoon\AppData\Local\slack\app-4.38.115\slack.exe
13.107.6.158,MW-BST-LT-WS,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
3.142.111.40,MW-BST-LT-WS,C:\Users\CarlosSainz\AppData\Local\slack\app-4.38.115\slack.exe
172.16.0.1,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
172.16.0.32,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
172.16.0.32,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
3.143.53.1,MW-BST-LT-RN,C:\Users\Junoon\AppData\Local\slack\app-4.38.115\slack.exe
34.195.221.192,MW-KZH-AM-01,C:\Users\Alicia\AppData\Local\slack\app-4.38.115\slack.exe
172.16.0.19,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
18.161.6.44,MW-AUS-LT-TZ,C:\Program Files\Cloudflare\Cloudflare WARP\warp-dex.exe
10.0.0.10,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
172.16.0.21,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
172.16.0.21,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
10.0.0.203,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
172.16.0.23,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
172.16.0.23,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.107.6.158,MW-FLR-LT-EC,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe
20.190.4.251,MW-MX-MM-01,C:\Windows\System32\svchost.exe
15.222.106.248,MW-BST-LT-WS,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
172.16.0.1,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.217.31.195,MW-CLA-RK-01,C:\Program Files\Google\Chrome\Application\chrome.exe
142.250.80.3,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
142.251.37.34,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
13.107.246.43,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
34.202.253.140,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
34.193.255.5,MW-MX-MM-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.101.0_x64__8she8kybcnzg4\app\Slack.exe
13.89.179.8,MW-MX-MM-01,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
255.255.255.255,MW-FLR-LT-02,C:\Windows\System32\svchost.exe
20.88.110.178,MW-BST-LT-RN,C:\Program Files (x86)\Citrix\ICA Client\SelfServicMWlugin\SelfService.exe
178.79.242.0,MW-KZH-AM-01,C:\Windows\System32\svchost.exe
34.98.100.250,MW-CLA-RK-01,C:\Program Files\Google\Chrome\Application\chrome.exe
103.180.115.9,MW-CLA-RK-01,C:\Program Files\Google\Chrome\Application\chrome.exe
13.33.165.114,MW-BST-LT-VR,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
35.155.155.131,MW-BST-LT-VR,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
151.139.31.112,MW-BST-LT-RN,System
13.107.6.163,MW-BST-LT-RN,C:\Program Files\Microsoft Office\root\Office16\ONENOTE.EXE
217.20.50.20,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
217.20.50.23,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
217.20.53.35,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
13.89.178.27,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
13.89.179.13,MW-CLA-DV-02,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
13.85.23.206,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
20.24.121.134,MW-KZH-SKT-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.16.0.41,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
10.0.0.213,MW-BST-LT-WS,C:\Windows\System32\svchost.exe
13.69.116.104,MW-KZH-SKT-01,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
34.117.188.166,MW-BST-LT-WS,C:\Program Files\Mozilla Firefox\firefox.exe
216.176.200.22,MW-BST-LT-RN,C:\Users\Junoon\AppData\Local\FluxSoftware\Flux\flux.exe
13.70.79.200,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
23.205.118.154,MW-CLA-DV-02,C:\Windows\System32\svchost.exe
3.164.36.62,MW-CLA-DV-02,<unknown process>
152.195.38.76,MW-CLA-DV-02,C:\Windows\explorer.exe
152.195.38.76,MW-CLA-DV-02,C:\Windows\System32\BackgroundTransferHost.exe
80.81.131.65,MW-CLA-DV-02,C:\Users\Prince Vegeta\AppData\Local\Programs\RingCentral\RingCentral.exe
34.36.213.229,MW-CLA-DV-02,C:\Users\Prince Vegeta\AppData\Local\Programs\RingCentral\RingCentral.exe
13.107.6.158,MW-CLA-DV-02,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
35.190.25.25,MW-CLA-DV-02,C:\Users\Prince Vegeta\AppData\Local\Programs\RingCentral\RingCentral.exe
66.81.242.99,MW-CLA-DV-02,C:\Users\Prince Vegeta\AppData\Local\Programs\RingCentral\RingCentral.exe
18.239.111.40,MW-KZH-AM-01,C:\Users\Alicia\AppData\Local\slack\app-4.38.115\slack.exe
23.82.31.231,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
89.43.104.91,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
13.89.179.10,MW-CLA-RK-01,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
13.107.6.158,MW-AUS-WL-06,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
